"o1","o2","o3","o4","o5","o6","o7.1","o7.2","o8.1","o8.2","o9.1","o9.2","o10","o11","o12","o13","o14","o15","o16.1","o16.2","o16.3","o16.4","o17","o18","o19","o20","o21","o22","o23","o24","o25.1","o25.2","o25.3","o25.4","o26.1","o26.2","o26.3"
"1","1","1","2","1","2","1","0","1","0","1","1","9","1","1","1","0","3",2,2,1,2,4,3,4,2,3,2,3,4,6,5,1,2,1,5,2
"0","0","1","1","0","2","1","0","1","0","0","1","0","0","1","1","1","3",1,2,1,2,4,3,4,3,1,4,1,4,5,6,1,3,1,2,4
"1","9","0","2","0","9","1","0","1","0","0","1","0","0","1","1","9","3",2,2,1,1,4,3,4,9,1,2,3,5,4,5,3,2,2,1,3
"0","1","1","2","1","0","1","0","0","0","9","9","0","0","1","1","0","1",1,2,1,2,4,3,4,9,1,1,1,5,9,9,9,9,5,9,9
"1","0","1","2","1","2","1","1","1","0","1","1","1","1","0","1","1","1",1,2,1,1,4,3,4,2,1,3,3,4,5,6,1,3,1,2,5
"1","1","1","1","1","2","1","0","0","0","1","1","0","1","9","9","3","1",1,2,1,1,4,3,5,1,2,3,1,4,5,6,1,3,3,5,2
"1","0","1","2","1","2","1","2","1","1","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,1,4,5,6,1,3,1,3,2
"1","1","1","2","1","2","1","2","1","1","1","1","1","1","1","1","0","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","1","1","2","1","1","1","2","1","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,1,2,5,6,1,3,1,5,4
"1","0","9","2","0","2","0","0","0","0","1","1","0","0","9","0","0","3",1,2,1,1,1,3,3,2,4,3,2,4,5,6,1,3,4,1,2
"1","1","1","2","1","2","1","1","1","1","0","1","1","1","1","1","9","3",1,2,1,1,4,3,4,2,1,3,5,2,5,6,1,3,3,5,2
"1","9","1","9","0","9","0","1","1","1","0","1","9","1","1","1","1","0",1,2,1,1,4,3,4,2,1,3,5,2,5,6,1,3,1,2,4
"1","0","1","0","0","9","1","1","1","0","9","9","9","0","0","0","9","0",2,2,1,1,1,3,2,2,4,1,5,9,2,6,3,5,4,1,3
"1","1","1","2","1","2","1","0","0","1","1","1","1","0","1","1","9","3",2,2,1,2,9,3,4,2,1,3,1,4,1,6,5,3,1,5,2
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",2,2,1,1,9,3,2,9,4,3,9,9,5,3,1,6,3,4,5
"1","9","9","2","1","1","1","0","0","0","0","1","1","0","1","1","0","3",1,2,1,1,4,3,4,9,1,3,5,2,5,6,1,3,1,5,4
"1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0",2,1,2,2,5,3,2,2,1,3,4,5,4,3,5,6,1,2,4
"1","0","0","2","0","2","0","0","0","0","0","1","9","1","1","0","9","1",1,2,1,2,1,3,2,4,5,3,2,4,1,5,3,6,1,5,4
"1","0","0","2","9","1","1","1","0","0","9","9","9","0","1","1","0","9",1,2,2,1,3,3,2,3,5,2,1,5,1,4,2,6,4,1,3
"1","0","9","2","9","1","1","0","9","9","0","1","0","0","1","1","9","1",1,1,1,1,4,3,4,1,1,3,5,4,5,6,1,3,1,5,2
"1","1","0","2","1","1","1","0","1","0","0","1","0","0","1","1","0","1",2,1,1,2,4,3,2,4,1,3,1,4,1,5,6,3,1,3,2
"1","9","0","9","0","9","9","9","0","0","0","0","0","1","1","0","9","1",1,1,1,2,1,3,5,3,4,2,1,2,3,2,4,1,4,2,3
"1","9","1","2","1","2","1","0","0","0","0","1","1","1","1","1","9","3",1,2,1,1,4,3,2,2,4,3,5,3,5,6,1,3,1,5,2
"1","0","1","2","0","2","1","2","9","9","0","1","1","1","1","1","2","3",1,2,1,1,4,3,4,2,1,3,4,5,5,3,1,6,1,2,5
"1","1","0","2","1","2","1","2","0","1","0","0","1","1","9","0","9","3",1,2,1,1,4,3,4,2,1,3,5,4,9,9,9,9,1,5,2
"1","0","9","0","9","1","9","9","0","0","9","9","9","1","1","1","9","3",1,2,1,1,4,3,4,5,1,4,2,4,5,2,6,3,4,3,2
"0","0","0","0","9","0","0","0","0","0","0","0","0","1","0","0","0","1",2,2,1,1,4,5,2,2,4,2,3,2,3,4,1,2,3,5,2
"1","9","1","0","1","0","1","2","0","0","0","1","0","1","0","1","0","1",1,2,1,1,2,3,4,4,1,2,1,2,6,2,4,1,1,4,5
"1","0","1","1","1","2","1","2","1","1","1","1","1","1","1","1","9","3",1,2,1,1,4,3,4,2,1,3,5,4,1,2,5,3,3,2,4
"1","9","1","9","1","9","1","0","0","0","1","1","9","9","1","1","0","1",2,1,2,1,4,5,2,5,1,3,1,2,1,4,2,5,1,5,2
"1","0","1","2","0","2","1","0","1","0","9","9","9","1","1","1","3","1",1,2,1,1,2,3,4,2,1,3,1,4,5,6,1,3,1,5,4
"1","0","1","2","1","2","1","0","1","0","1","1","0","1","1","1","3","3",1,2,1,1,2,3,4,3,1,3,5,4,5,6,4,3,3,5,2
"1","1","1","2","1","2","1","2","0","1","9","9","0","1","1","1","3","2",1,2,1,1,4,3,4,5,1,3,2,4,4,1,5,2,2,1,4
"1","1","0","2","1","2","1","0","0","0","0","0","9","1","1","1","3","3",1,1,1,2,3,3,4,3,1,3,2,4,6,5,1,3,1,2,5
"1","1","1","2","1","2","1","1","1","1","1","0","1","1","0","0","2","1",1,2,1,1,4,3,4,2,2,3,5,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","1","1","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,2,3,5,4,5,6,1,3,1,2,5
"1","1","0","9","1","2","1","1","0","0","1","1","1","1","1","1","2","1",1,2,1,1,4,3,4,2,1,2,1,4,1,3,2,6,3,5,2
"1","0","0","0","0","2","1","0","1","1","1","1","9","1","1","1","0","0",1,2,1,1,4,3,4,3,1,3,2,4,5,6,1,3,3,2,1
"1","1","1","2","1","2","1","1","1","0","1","1","1","1","1","0","3","3",1,2,1,1,5,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","1","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","9","0","1","0","0","1","1","1","1","9","9","0","1","9","0","0","1",1,2,1,2,2,9,3,2,3,3,5,4,2,4,1,5,2,4,3
"1","9","0","2","1","0","1","2","0","1","0","1","0","1","1","1","0","3",1,2,1,2,4,3,4,2,1,3,3,4,1,6,5,3,1,5,2
"1","0","1","2","0","0","1","2","1","0","0","1","0","1","0","0","9","2",1,2,1,1,3,2,4,9,4,3,2,5,5,3,1,6,2,3,5
"1","0","0","0","0","1","1","0","0","0","9","9","9","9","0","9","0","9",2,2,1,1,5,2,1,4,1,2,1,4,4,3,1,6,2,3,4
"1","1","1","1","1","1","1","0","0","0","1","0","0","1","0","9","2","1",1,2,1,2,1,3,4,2,1,3,5,3,5,6,1,3,3,5,2
"1","1","1","1","1","2","0","0","0","0","1","1","1","0","1","1","0","1",2,2,1,1,4,3,4,1,2,9,5,4,5,6,1,3,3,2,4
"1","0","1","2","1","1","1","1","0","0","0","1","1","1","1","1","0","3",1,2,1,1,9,3,4,3,1,4,3,2,5,6,1,3,1,3,2
"1","1","1","2","1","2","1","1","0","0","1","1","0","1","0","0","0","3",1,2,1,1,4,3,4,2,1,3,3,4,5,6,1,3,3,5,2
"1","1","1","0","1","1","1","0","0","0","0","1","1","1","1","0","9","3",2,2,1,1,1,3,4,2,1,3,5,4,1,4,2,6,1,5,2
"1","1","1","2","1","2","1","2","1","1","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,1,4,5,6,1,3,1,1,2
"1","0","1","0","0","1","0","0","0","0","0","0","9","0","0","0","9","1",2,2,1,1,4,5,2,1,2,4,3,5,1,3,5,6,2,5,4
"1","1","1","2","1","2","1","0","0","0","1","0","1","1","1","1","0","2",1,2,1,1,4,3,4,2,4,3,3,4,5,6,1,3,1,5,2
"1","0","1","2","1","2","1","2","0","1","1","1","1","1","1","0","3","3",1,2,1,1,3,3,4,2,1,3,5,4,5,1,6,3,1,5,2
"1","1","1","2","1","2","1","2","0","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","0","1","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,3,4,5,6,1,3,1,5,2
"1","1","1","2","0","1","9","9","1","0","0","1","1","1","1","1","9","1",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","1","1","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","1","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,3,5,2
"1","1","1","2","1","2","1","2","0","0","9","9","1","1","1","1","9","3",1,2,1,2,4,3,5,2,1,3,5,2,4,5,1,2,2,5,2
"1","9","1","2","9","1","1","2","9","9","9","9","0","0","1","1","0","2",1,2,2,1,4,3,4,2,1,4,1,4,5,6,1,3,1,3,4
"1","0","1","2","1","2","0","0","1","0","1","1","9","0","0","1","9","3",1,2,1,1,5,3,4,1,5,3,2,4,1,4,5,6,3,2,4
"9","9","1","2","0","2","1","0","9","9","9","9","9","1","1","1","9","3",1,2,1,2,4,3,4,2,1,2,2,5,3,2,3,2,3,3,3
"1","1","0","2","1","2","1","0","0","0","1","1","1","1","1","1","9","1",1,2,1,1,4,3,4,2,1,3,5,4,1,6,5,3,1,2,5
"1","9","1","0","0","2","9","9","0","0","0","1","1","1","1","1","0","9",1,2,1,1,4,3,2,2,1,1,1,5,2,4,5,6,1,4,2
"1","0","1","0","0","2","1","2","1","0","9","9","9","0","1","1","9","0",1,2,1,2,4,3,2,2,1,3,5,4,5,6,1,3,3,5,2
"1","0","1","2","1","2","1","0","1","0","0","0","1","1","0","0","0","1",1,2,1,1,4,3,4,2,1,3,1,4,5,6,1,3,1,5,2
"1","0","0","2","0","2","1","2","0","0","0","1","0","1","1","1","3","2",1,2,1,1,1,3,4,2,1,3,5,4,5,6,1,3,2,3,4
"1","1","1","2","1","2","1","2","1","1","1","1","1","1","1","1","3","3",1,2,1,2,4,3,4,2,1,3,5,4,5,6,1,3,3,5,2
"1","9","0","2","1","9","1","0","9","9","0","0","9","1","9","9","9","1",1,2,1,1,3,3,4,3,4,3,2,1,5,6,1,3,2,5,1
"1","1","1","2","1","1","1","0","1","0","1","0","1","1","1","1","0","3",1,2,1,1,4,3,4,3,4,3,2,4,5,6,1,3,1,5,2
"1","0","1","9","0","9","1","1","0","0","9","9","0","1","1","0","0","3",1,2,1,1,4,3,4,2,3,3,3,5,5,6,1,3,1,2,4
"1","9","0","9","0","9","1","2","0","0","9","9","9","1","9","9","9","1",2,2,2,1,4,2,5,3,1,3,5,4,5,6,1,3,1,4,2
"1","1","1","2","1","2","1","2","1","0","1","1","1","1","1","0","9","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,3,2
"1","0","1","0","0","2","1","0","0","0","1","1","1","1","1","1","0","1",1,2,1,1,4,3,5,2,1,3,1,2,5,3,1,6,3,5,2
"1","1","1","2","1","2","1","0","1","1","9","9","1","1","9","9","9","1",1,2,1,2,4,3,4,2,1,3,5,2,1,6,5,3,2,4,3
"1","1","1","1","1","2","1","2","0","1","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,9,2,3,9,9,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","0","0","0","0","1","1","1","0","0","3","3",1,2,1,1,4,3,4,2,4,3,4,4,5,6,1,3,1,2,5
"1","1","1","0","1","1","1","0","0","0","0","1","0","1","1","1","3","3",1,2,1,1,4,3,5,2,1,2,1,4,5,6,1,3,1,5,2
"0","1","0","2","1","2","1","2","1","0","0","1","1","1","1","1","0","3",1,2,1,1,4,3,4,2,3,3,1,2,5,6,1,3,3,5,2
"1","0","1","2","1","2","1","0","1","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,2,3,5,2,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","1","0","1","1","1","1","1","1","3","1",1,2,1,1,4,3,4,2,1,3,3,4,5,6,1,3,3,5,2
"1","0","1","2","1","2","1","2","1","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,2,3,4,5,6,1,3,4,1,2
"1","0","1","2","0","2","1","0","0","0","1","1","0","1","1","1","0","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,3,2,1
"1","0","1","2","1","2","1","2","1","1","0","1","1","1","1","1","3","3",1,1,1,1,4,3,4,2,2,3,1,4,5,6,1,3,1,9,9
"1","0","1","2","1","2","1","2","1","1","1","1","1","1","1","1","3","1",1,2,1,1,4,3,4,2,1,3,5,2,2,1,6,3,1,5,2
"1","0","1","2","1","2","1","0","1","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,2,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","1","1","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","1","1","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","1","0","2","1","2","1","2","1","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","0","1","0","1","2","0","0","0","0","1","1","0","0","1","1","0","3",1,2,1,1,1,3,5,2,4,3,1,5,6,5,3,1,1,2,5
"1","9","0","0","1","2","0","0","1","0","1","1","0","0","1","1","9","1",1,1,1,2,3,9,4,3,5,3,9,4,5,3,1,6,3,2,5
"9","0","1","0","9","2","9","9","0","0","9","9","1","1","1","1","9","3",1,2,1,1,3,3,9,2,1,5,3,4,5,6,4,3,3,5,4
"1","0","1","2","1","2","1","1","1","0","1","0","1","1","0","1","0","3",1,2,1,1,4,3,4,2,1,2,5,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","1","0","1","1","1","1","0","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","1","0","1","0","2","1","0","0","1","0","1","0","1","1","1","9","9",1,2,1,1,4,3,4,2,1,3,1,2,5,6,1,3,1,5,2
"1","1","1","1","1","2","1","1","0","0","1","0","0","1","1","1","0","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","1","1","2","1","1","9","9","1","0","1","1","1","1","9","9","3","3",1,2,1,1,4,3,4,9,1,3,1,4,5,6,1,3,1,5,2
"1","1","1","2","1","1","9","9","1","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,3,3,9,3,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","1","1","0","0","1","1","1","1","9","9",1,2,1,1,4,3,4,2,1,3,4,2,5,6,1,3,4,2,3
"1","0","1","2","1","2","0","0","0","0","0","0","9","0","1","1","9","1",2,2,1,1,2,1,4,2,1,5,2,4,2,5,1,4,1,5,2
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9",2,2,1,2,1,2,1,3,4,1,2,1,5,1,4,2,4,3,5
"1","0","0","2","0","2","0","0","9","9","9","9","0","1","0","0","0","0",1,2,1,1,2,4,5,3,4,3,2,5,2,5,3,1,1,4,2
"1","9","0","2","1","1","9","9","1","0","0","1","9","0","1","1","9","0",2,1,2,1,4,3,2,3,1,1,1,9,9,9,9,9,9,9,9
"1","1","9","0","0","2","9","9","9","9","9","9","0","1","1","0","9","2",1,2,1,1,3,3,4,4,2,4,2,3,2,5,3,1,2,4,1
"1","0","0","2","1","1","1","0","0","0","0","0","9","0","0","9","0","0",1,2,1,2,2,5,3,3,2,5,2,2,5,6,1,3,5,1,2
"1","0","1","2","1","2","1","0","0","1","1","1","1","1","1","0","3","3",1,2,1,1,4,3,4,2,1,2,3,4,5,6,1,3,3,5,2
"1","1","1","2","0","2","1","0","9","9","1","1","1","0","1","1","3","3",1,2,1,1,5,3,4,2,1,3,1,4,5,6,1,3,1,5,2
"1","0","0","0","0","9","9","9","0","0","9","9","0","1","0","0","0","1",1,2,1,2,4,2,9,3,4,3,1,5,2,3,5,6,4,3,2
"0","1","1","2","1","2","1","0","0","0","1","1","9","0","1","1","0","3",1,2,1,1,4,3,4,2,1,3,1,2,1,3,5,6,1,4,2
"1","0","1","0","1","2","1","2","0","1","0","1","0","9","0","1","0","1",2,2,2,1,4,3,5,3,3,2,1,4,5,6,1,3,3,2,4
"1","1","1","2","1","2","1","2","0","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,3,3,3,2,5,6,1,3,1,5,2
"1","9","1","2","1","2","1","2","1","1","1","1","1","0","1","1","3","1",1,2,1,1,4,3,4,2,1,9,9,4,5,6,1,3,9,5,2
"1","1","1","2","0","2","1","0","0","0","0","0","1","0","1","1","3","3",1,2,1,1,4,9,4,2,1,4,2,5,5,6,1,3,4,5,2
"1","0","1","2","1","2","0","0","1","0","0","1","1","0","1","1","9","9",1,2,1,1,2,3,2,2,1,3,9,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","0","0","0","1","1","1","1","1","0","3",1,2,1,1,4,3,1,2,2,3,1,2,5,6,1,3,1,5,4
"1","1","0","2","1","2","1","2","1","0","1","1","1","1","0","1","3","3",1,2,1,1,4,3,4,2,1,3,2,4,5,6,1,3,1,2,2
"1","0","1","2","1","1","1","2","0","1","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,4
"1","0","0","2","1","2","1","0","9","9","0","1","1","1","0","0","0","1",1,2,1,2,4,3,4,2,3,3,5,4,6,5,3,1,1,2,4
"1","1","1","2","1","2","1","2","1","0","1","1","1","1","1","1","3","1",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,3,5,2
"1","1","1","2","1","2","1","1","0","1","1","1","1","1","0","1","2","3",1,2,1,2,5,3,4,2,1,3,3,4,5,6,1,3,1,5,2
"1","1","1","2","1","0","0","0","9","9","0","1","9","1","1","1","9","3",1,2,1,1,4,3,4,2,1,3,1,9,5,6,1,3,1,2,4
"1","1","1","2","1","2","1","0","1","0","1","1","1","1","1","1","3","1",1,2,1,2,4,3,4,2,1,3,5,4,5,6,1,3,3,5,2
"1","1","1","2","1","1","1","2","1","1","1","1","1","0","1","1","2","3",1,2,1,1,4,3,4,2,1,3,3,2,5,6,1,3,1,2,5
"1","1","1","2","1","2","1","0","1","0","0","0","1","0","0","0","3","3",1,2,2,1,4,3,4,2,1,4,5,2,5,6,1,3,1,5,2
"9","9","9","2","0","0","1","0","1","0","0","1","9","1","1","0","9","9",1,2,1,1,2,3,4,2,5,3,2,4,5,6,1,3,3,1,4
"1","1","0","2","1","2","1","1","1","0","1","1","9","1","1","1","9","9",1,2,1,1,9,3,4,2,1,2,3,5,5,1,3,2,3,1,4
"1","0","1","2","1","1","1","0","0","0","1","1","9","1","1","1","3","3",1,2,1,1,9,3,4,3,1,3,9,5,2,6,1,3,3,5,2
"1","0","1","2","1","2","1","2","1","1","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,2,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","1","0","1","1","1","1","1","1","0","1",1,2,1,1,4,3,4,2,5,3,5,4,5,6,1,3,3,5,2
"1","1","1","2","1","2","1","2","1","1","1","1","1","1","1","0","3","3",1,2,1,1,4,3,5,2,3,3,1,4,5,6,1,4,5,3,2
"1","1","1","2","1","2","1","2","1","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,1,4,5,6,1,3,3,5,2
"1","1","1","2","1","2","1","2","1","1","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,3,5,2
"1","1","1","2","1","2","1","1","1","1","1","1","1","0","1","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,2,4
"1","1","1","2","1","2","1","2","1","1","0","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","1","1","2","1","9","1","2","1","1","9","9","0","1","1","1","9","3",1,2,1,1,4,3,4,2,1,3,3,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","0","0","1","1","1","1","1","1","9","3",1,2,1,1,4,3,4,2,1,3,9,4,5,6,1,3,3,5,2
"1","1","1","2","1","0","1","2","1","0","1","1","1","1","1","1","2","3",1,2,1,2,4,3,4,2,1,2,3,4,5,6,1,3,1,5,2
"1","0","1","2","1","2","1","0","1","0","1","1","1","1","1","1","3","3",1,2,1,1,4,3,4,2,1,3,2,4,5,6,1,3,3,2,5
"1","0","1","2","1","2","1","2","1","0","1","1","1","1","1","1","0","1",2,2,1,1,4,3,4,3,1,3,2,4,5,6,1,3,3,5,2
"1","0","1","2","1","2","1","2","1","1","1","1","1","1","1","1","3","1",1,2,1,1,4,3,4,2,1,3,5,4,4,5,6,3,1,5,2
"1","0","1","9","1","0","1","0","0","0","9","9","9","1","1","1","0","1",1,2,1,1,4,3,2,3,1,3,2,4,5,6,1,3,1,3,2
"1","1","1","0","1","2","1","1","0","0","1","1","1","1","1","1","0","3",1,2,1,1,4,3,4,2,1,3,1,4,5,6,1,3,1,5,2
"1","1","1","2","1","2","1","2","1","0","1","1","1","1","1","1","9","3",2,2,1,2,4,3,4,2,1,3,5,4,5,6,1,3,1,5,2
"1","9","0","9","9","9","9","9","0","0","0","1","9","1","1","0","9","0",1,1,2,2,3,2,4,3,5,4,2,3,2,3,5,4,5,4,2
"1","0","1","0","1","2","1","0","0","0","0","1","0","0","1","1","9","1",1,1,1,1,4,3,4,2,1,3,1,5,5,6,1,3,3,5,2
"1","1","1","0","1","0","1","2","0","0","0","1","1","9","0","0","9","1",1,2,1,2,4,3,4,1,2,2,5,4,2,3,4,5,5,3,1
"1","0","1","2","1","2","0","0","0","0","1","0","9","1","1","1","9","3",1,2,1,2,4,3,4,2,1,3,2,4,5,6,1,3,1,2,4
"1","9","9","9","0","2","9","9","0","0","0","1","9","1","1","0","9","1",1,1,1,2,1,3,4,2,4,3,1,5,5,2,1,3,2,3,1
"9","0","9","0","0","0","1","0","0","0","0","1","9","1","1","1","0","1",1,2,1,1,4,3,4,2,1,4,3,2,5,6,1,3,3,5,2
"1","0","0","0","0","0","1","2","9","9","0","1","0","1","1","0","9","3",1,2,2,2,4,3,3,2,1,5,3,1,1,4,5,3,1,3,4
"1","0","9","9","0","0","1","0","0","0","9","9","0","0","1","0","9","0",1,2,1,2,2,3,2,3,5,2,1,1,3,1,5,6,3,2,4
"1","0","0","2","0","1","1","0","1","0","0","0","0","0","9","9","0","3",1,2,1,1,3,1,4,3,1,5,1,3,1,3,6,5,5,4,2
"1","1","1","2","1","1","1","2","1","0","1","1","1","1","1","1","0","3",1,1,1,2,4,3,2,2,1,3,3,4,5,6,1,3,1,5,2
"1","0","0","2","0","2","1","0","9","9","0","0","0","1","9","9","9","1",1,2,1,1,2,3,5,1,5,3,3,4,1,4,5,3,1,3,5
"1","0","0","2","0","1","0","0","0","0","0","1","0","1","0","1","9","0",1,2,1,1,4,3,4,2,1,3,4,1,5,6,1,3,4,1,5
"1","0","0","2","0","2","1","0","0","0","0","1","0","1","1","1","9","3",2,2,1,1,2,3,1,4,2,3,2,4,5,6,1,3,3,5,2
"1","0","9","0","0","0","0","0","0","0","0","0","9","1","0","0","0","0",1,2,2,2,4,2,2,3,1,2,2,3,1,3,4,6,2,4,3
"1","0","9","9","0","9","0","0","0","0","0","0","9","1","0","1","0","3",1,2,1,1,1,5,5,1,5,3,4,2,2,1,4,5,5,1,4
"1","9","0","2","1","2","1","2","9","9","1","1","1","1","1","1","9","3",1,2,1,1,1,3,4,2,5,3,1,2,5,6,1,3,1,5,2
"1","0","1","1","0","9","1","0","0","0","0","1","0","1","1","1","0","2",1,2,1,1,4,3,5,2,3,3,1,4,5,6,1,3,1,3,5
"0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","3",1,2,1,1,4,3,4,2,1,3,4,2,5,3,1,6,3,1,2
"1","9","1","0","0","9","1","0","0","0","0","0","9","1","0","1","9","3",1,2,1,1,4,3,5,3,4,5,3,4,1,3,5,6,5,2,4
"1","9","0","9","0","9","1","0","0","0","9","9","9","0","9","9","9","9",2,2,2,2,5,5,2,3,1,2,5,2,2,6,1,4,4,2,3
"1","0","0","0","0","0","0","0","0","0","9","9","0","0","0","0","0","9",1,2,1,2,2,4,2,3,1,2,5,4,2,4,6,3,4,1,3
"1","9","0","1","9","2","0","0","9","9","9","9","1","1","1","1","9","1",1,2,2,1,2,3,4,3,1,3,2,4,1,6,2,3,5,2,4
"1","0","9","0","9","0","1","0","1","0","9","9","9","1","9","9","9","1",2,2,2,1,5,3,1,4,2,3,3,5,1,3,5,2,2,4,3
"0","0","0","0","0","0","0","0","0","0","9","9","0","0","0","0","0","0",1,2,1,1,2,3,3,3,2,3,3,2,2,3,5,6,4,5,2
"1","9","0","1","9","9","1","1","9","9","9","9","1","1","9","9","9","3",1,2,2,1,1,3,4,3,1,4,1,2,1,5,2,3,1,4,9
"1","9","0","9","0","9","1","0","1","1","9","9","0","1","0","0","9","1",2,1,2,2,3,3,4,3,2,3,3,5,3,1,2,5,3,5,2
"1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0",1,2,2,1,1,3,4,3,1,1,2,2,2,5,1,4,2,3,5
"1","0","0","0","9","9","9","9","0","0","9","9","9","0","9","9","9","9",2,2,1,2,1,5,2,3,1,9,3,2,2,3,6,1,2,4,1
"1","9","9","2","0","2","0","0","0","0","1","0","1","1","1","1","9","1",1,2,1,1,2,3,5,3,5,3,9,4,6,5,1,3,4,2,1
"1","0","0","0","0","2","9","9","0","0","0","1","9","0","9","9","9","1",1,2,1,1,4,3,4,3,4,3,1,4,9,2,9,4,3,2,4
"0","0","9","2","0","2","1","0","1","0","0","0","0","1","9","1","0","3",1,2,1,1,3,3,4,1,4,3,2,4,5,6,1,3,5,3,2
"1","9","0","1","0","2","9","9","0","0","9","9","0","0","0","9","9","1",1,2,1,1,1,3,4,3,1,3,9,5,5,1,3,6,1,4,5
"1","0","0","9","0","9","0","0","0","0","0","0","0","1","0","0","0","1",2,2,1,1,5,3,1,3,1,5,1,2,3,5,4,1,5,3,1
"1","9","0","2","0","2","1","0","1","0","0","0","9","1","0","0","9","0",1,1,1,1,5,2,4,3,1,1,2,2,6,5,1,3,1,3,4
"1","9","0","0","9","0","1","0","0","0","9","9","9","1","1","1","9","1",2,1,1,1,9,9,4,2,4,3,9,9,9,9,9,9,1,9,9
"1","0","9","9","0","9","1","2","1","0","9","9","0","1","0","0","9","0",2,1,2,2,4,1,2,2,4,1,2,2,5,2,3,4,3,4,1
"1","9","0","9","1","1","1","0","0","0","0","0","9","1","0","1","9","0",1,2,1,1,4,3,4,1,3,2,2,4,5,3,2,4,3,5,2
"1","1","1","2","0","2","1","2","0","1","0","0","1","1","1","1","9","3",1,2,1,1,5,3,4,2,2,3,1,4,5,6,1,3,1,2,5
"1","0","0","0","0","1","1","1","0","1","9","9","9","1","9","9","9","1",1,1,2,2,3,2,2,2,4,3,2,2,5,6,1,3,1,2,5
"1","1","0","0","0","2","0","0","9","9","0","0","1","0","0","9","9","9",2,1,1,2,5,3,2,4,1,3,1,9,3,1,5,6,2,1,4
"1","9","9","1","0","1","1","0","1","0","9","9","0","1","1","0","9","9",1,2,1,1,2,3,2,3,1,3,2,3,1,6,2,3,2,4,3
